id,calving.vonmises_calving.sigma_max,calving.rate_scaling.file,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max,calving.thickness_calving.threshold,climate,fractures,frontal_melt,hydrology,ocean.models,prescribed_retreat_file,sliding_law
163,408725.08530506433,seasonal_calving_id_2_1975_2025.nc,0.00011775671512651847,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0003427941064696299,1.3982359128425723,0.6374718705983311,2.1665502896209294,2.6344564,3.2756064,0.68633384,0.018979128,6.341714,41.906155,-351.86127,149.73007,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
164,458446.8387172905,seasonal_calving_id_0_1975_2025.nc,0.0001094646447712706,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00031541920377616553,1.6032732564255965,0.4455931669307246,1.181888993597601,2.6261132,3.2584918,0.8115323,0.014362389,6.2167115,41.52373,-453.99173,181.45534,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
165,638843.5959114666,seasonal_calving_id_3_1975_2025.nc,0.0001341127541342554,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00035798438359961496,1.2056342126246435,0.3614117211472515,2.3828230792151865,2.610243,3.3333895,0.5681164,0.017956106,5.906186,41.53602,-561.2833,196.25375,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
166,466648.8766435583,seasonal_calving_id_4_1975_2025.nc,8.776565743635833e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00035950047548782946,1.5565842101715224,0.49132177070197586,1.4396282599039694,2.3877068,3.3053617,0.722274,0.017771935,8.986241,43.60372,-271.1859,120.819016,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
167,455161.20970742364,seasonal_calving_id_2_1975_2025.nc,0.00013691144659072312,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00026169077271043006,1.4707333540767227,0.5927896970747655,2.074975680284735,3.0574799,3.337808,0.6435166,0.023452766,9.640868,40.905384,-287.75595,259.58572,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
168,640318.1460327301,seasonal_calving_id_2_1975_2025.nc,0.0001331498831601663,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00030241176960167437,1.014385450680391,0.3931747247742038,1.1522721617517724,2.0034728,3.3333638,0.57916313,0.016522339,7.3934875,43.455204,-585.77594,314.9166,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
169,450776.97831298294,seasonal_calving_id_5_1975_2025.nc,9.685648762449336e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00035727430859599195,1.055206060362727,0.6602914056487945,2.744382333569412,2.654394,3.3278193,0.74504673,0.016718281,11.116882,42.010406,-326.75897,280.41513,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
170,606250.0818909454,seasonal_calving_id_4_1975_2025.nc,0.0001115462058671077,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00034322142957897656,1.2373108931126935,0.5155637181747514,1.476753032661724,2.2159145,3.318619,0.8647384,0.012035407,7.2849417,43.419544,-336.97983,74.885185,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
171,449950.0427206757,seasonal_calving_id_4_1975_2025.nc,9.801103478944919e-05,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00025227289670413103,1.1047406771035893,0.39788859173745594,1.2656007139970349,2.3224955,3.3568864,0.91400427,0.026329502,7.281305,44.596836,-283.76315,645.52936,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
172,628338.0391455286,seasonal_calving_id_2_1975_2025.nc,9.825589502152342e-05,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002495888142666192,1.141234882027589,0.4936734041194304,2.0262759147605434,2.9531314,3.3062658,0.7527472,0.020910155,7.05116,44.30574,-230.96045,284.21426,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
173,477898.4965539078,seasonal_calving_id_3_1975_2025.nc,0.00014165023320712337,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.000303861690715362,1.47693979706664,0.6906145171042916,2.233161747354562,2.5955791,3.3619826,0.7469889,0.01833943,12.326362,44.55105,-300.64792,269.6509,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
174,472745.9567368264,seasonal_calving_id_3_1975_2025.nc,9.013901696544405e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003445825738653863,1.0755199479952746,0.45015839318649403,2.769833377486772,2.7080526,3.3497076,0.70424426,0.016989201,11.302195,41.79334,-302.3854,80.90232,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
175,587544.4604094976,seasonal_calving_id_2_1975_2025.nc,0.00014304124938551712,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003254444389176864,1.6856391166143732,0.5965366744186921,1.218895544398797,2.094381,3.2881424,0.57503575,0.01414344,10.45207,43.114147,-371.2377,90.60521,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
176,615080.7594535947,seasonal_calving_id_3_1975_2025.nc,8.322284888625857e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00027018488785274366,1.1846876237993074,0.46904692945077997,1.5381936218304548,2.822987,3.3086252,0.66434455,0.015070033,12.423464,43.33909,-275.42267,111.21221,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
177,398278.0379883129,seasonal_calving_id_2_1975_2025.nc,0.00010080079425521334,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00024446479873227103,1.3583082041677101,0.4313197841286231,1.504767927953806,2.744244,3.388489,0.88999444,0.020937994,8.50483,42.22686,-285.75223,339.69205,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
178,576513.802300468,seasonal_calving_id_0_1975_2025.nc,0.00010568973566617103,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00028192248738595217,1.6986837448581817,0.42135999195104845,2.0172084235293464,2.829061,3.337101,0.8111225,0.024047239,7.550403,41.856037,-298.0717,308.00528,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
179,550069.6086945767,seasonal_calving_id_0_1975_2025.nc,0.00014364746527115234,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00024034420283087455,1.060614235987743,0.526674409763701,1.7116827661896903,2.6123521,3.314041,0.6771867,0.017978761,6.68605,43.031384,-349.3093,246.58131,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
180,631559.6206830251,seasonal_calving_id_3_1975_2025.nc,0.00011714850500094991,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00028331214210327465,1.627954672714767,0.4014084578969005,1.442049531899029,2.367284,3.2844498,0.69719833,0.022485534,8.111609,41.327694,-205.11531,210.67776,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
181,573058.0415454744,seasonal_calving_id_3_1975_2025.nc,7.721625936837206e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00025834663220350196,1.1121118982239726,0.3913255636518081,1.5243884141725563,2.5245104,3.3278344,0.7533878,0.020077698,6.8062735,41.076427,-419.5946,273.034,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
182,499746.7373507641,seasonal_calving_id_0_1975_2025.nc,0.00012090239698553063,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00027360642936115397,1.6774103563082146,0.3770790434573393,2.724703210329756,2.0005186,3.244255,0.74312925,0.015578937,9.470013,41.00704,-433.95148,237.19218,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
183,563680.7920819024,seasonal_calving_id_4_1975_2025.nc,0.00010886591311453655,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002881572760569501,1.6926936991182613,0.6644530289283237,1.1206049180797653,2.5839198,3.2881317,0.6807863,0.02202013,6.658472,43.850163,-391.70105,462.12057,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
184,502963.5153296419,seasonal_calving_id_1_1975_2025.nc,0.00011334055083879455,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00035052912064495483,1.0068948071544153,0.34258153666229335,1.3349581230005152,2.5556743,3.2998786,0.6171121,0.018280853,6.2255135,41.892155,-487.65207,325.98428,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
185,497342.68062099034,seasonal_calving_id_0_1975_2025.nc,0.00014094213169374756,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00029930047502715933,1.226635254743769,0.6776255976945007,1.3536113142787265,3.0955453,3.366431,0.5329493,0.01924541,8.025545,42.967335,-561.5007,164.6368,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
186,433560.62874902703,seasonal_calving_id_0_1975_2025.nc,0.00014823280925167596,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003272882357381575,1.3516338105718095,0.5515952143581484,1.6082890105394823,3.1134264,3.3075962,0.7301282,0.01943534,6.481518,43.479782,-353.6952,227.20879,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
187,569974.4556427045,seasonal_calving_id_2_1975_2025.nc,8.407538577325737e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.000341762473902094,1.4583985933776378,0.6295435886512823,2.4066742057734922,2.5214658,3.2876856,0.6290447,0.02060629,6.2612195,43.634163,-457.79123,405.06686,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
188,649552.6082535402,seasonal_calving_id_0_1975_2025.nc,7.971857850014111e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002769021288208958,1.3891636991447338,0.6120340402331197,2.1808026902338145,3.1065023,3.346749,0.65916514,0.019295545,6.7172713,42.933174,-539.5226,277.7722,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
189,428214.8438765867,seasonal_calving_id_2_1975_2025.nc,7.865591616474556e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00025022800802311404,1.0420659279409035,0.5909532484081546,2.582021910445045,2.817782,3.302518,0.8375826,0.018966878,8.244857,41.27821,-259.47113,156.71472,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
190,626375.5101937226,seasonal_calving_id_1_1975_2025.nc,0.00014249153824577837,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00027734140729344557,1.130824979164095,0.6541681681187638,1.1110815142145567,2.8955789,3.3188035,0.69414896,0.01709918,7.27211,40.99991,-532.71655,233.1446,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
191,647189.3703112714,seasonal_calving_id_5_1975_2025.nc,0.00014860811571472938,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002937331215081991,1.1608421328825218,0.3696663850113591,1.9503710846418096,2.8132308,3.3218832,0.7868327,0.019178746,6.3606377,42.71612,-371.5421,442.6514,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
192,607536.8319048688,seasonal_calving_id_6_1975_2025.nc,7.893976148401058e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.00027544303827299333,1.6179108898384178,0.4993151299696535,2.718240923541158,1.8530381,3.2569523,0.91271245,0.011832358,6.001043,42.81408,-314.91214,42.114906,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
193,616486.007121294,seasonal_calving_id_1_1975_2025.nc,8.191496509139638e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003491361694556316,1.3444727868200674,0.39997160140875826,2.047992781222031,2.9845188,3.2758605,0.8267081,0.026680328,5.691662,44.452717,-98.460434,39.97402,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
194,476043.8991885908,seasonal_calving_id_5_1975_2025.nc,9.349578135875297e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003533877386519943,1.6504016967652984,0.4410577933942506,1.7330707988108913,2.415221,3.3387606,0.8820827,0.01872706,6.0769987,42.308403,-349.7428,205.76501,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
195,508467.13127947185,seasonal_calving_id_5_1975_2025.nc,0.00010103618061406168,MAR3.9_CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.0002501743099015164,1.5218332137224806,0.6731876613978891,2.4156787319009023,2.325832,3.3370538,0.7165397,0.015293389,5.4791703,42.436134,-440.05014,165.17253,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
196,506827.1059711414,seasonal_calving_id_2_1975_2025.nc,0.00011897119366020544,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0003012039217009942,1.3006964791863997,0.6627566760410777,1.8572526981520188,2.8262818,3.307503,0.8035937,0.015442933,5.2999487,43.86556,-455.62402,192.02477,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
197,396655.8561653326,seasonal_calving_id_6_1975_2025.nc,0.00011026041182112708,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00031169096395618505,1.5672773916342861,0.5049844788201534,1.7168024070092325,2.1441076,3.2430587,0.63463897,0.013985226,8.022364,42.43706,-375.00803,125.769196,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
198,578864.2114656672,seasonal_calving_id_1_1975_2025.nc,7.606932084533723e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5-1975_2023.nc,0.0002539218242811449,1.4401359493935766,0.4103699688546238,2.6000002706806207,2.5854607,3.3399923,0.758771,0.02123476,6.216697,42.203857,-366.94635,328.1907,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
199,390524.69173366576,seasonal_calving_id_5_1975_2025.nc,0.00013968109219167948,MAR3.9_CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,DMI-HIRHAM5_ERA_1975_2021_EPSG3413_4500M_MM.nc,0.00033920064302644557,1.4260853531152868,0.6522889133352618,1.9123443578398853,2.5046947,3.2732604,0.6161878,0.017913613,6.3381915,41.42563,-477.5311,210.07031,50,given_smb,false,routing,routing,th,pism_g450m_frontretreat_calfin_1972_2019.nc,pseudo_plastic
