id,calving.vonmises_calving.sigma_max,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,prescribed_retreat_file,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max
639,596662.9771161738,0.00014051287114676586,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00027976959822961143,1.226253471929002,0.41362741586088514,1.2581969080759319,pism_g450m_frontretreat_calfin_1972_2019.nc,3.2437696,3.2734466,0.75366294,0.02018768,6.6343274,44.104427,-261.65024,250.33568
640,771766.4883610548,7.79942074046837e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003182523782535471,1.0231467222290975,0.698471800523093,1.749359879191419,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7152588,3.274675,0.64006597,0.014291149,5.266598,42.40168,-493.97083,98.67468
641,390805.455691816,8.803219647742518e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003183236331524438,1.4605903257491757,0.5844274946234935,1.3011892132679437,pism_g450m_frontretreat_calfin_1972_2019.nc,2.2052655,3.3004606,0.59009504,0.015079526,12.231249,43.142017,-465.73904,309.2015
642,414669.39240138745,0.00010905521116972523,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002502557476193732,1.0330276458000804,0.6475629064335824,1.7814375888452019,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7561924,3.2466073,0.71987885,0.022454817,6.373722,40.69651,-243.54291,154.20546
643,402727.63741054706,0.00013449450314698106,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00035859439242208956,1.3138490854598013,0.6148471476053715,1.1110780092417474,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6251671,3.3681996,0.7855806,0.01698774,9.169843,43.346558,-276.23126,191.75104
644,446384.7558072195,9.501058709440888e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00024287171520980409,1.0908659266837641,0.5005991350235945,1.4839886167360576,,2.604044,3.3409042,0.7480371,0.017944967,10.807195,42.69218,-336.5799,71.57127
645,772303.2608106326,8.895856668170492e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00034444029212193586,1.4543231525711482,0.7188473498696633,1.3620682112525313,,2.6654184,3.3293407,0.7889639,0.016674379,6.402571,41.56346,-382.2846,204.44186
646,726671.2830433853,0.000122777790677296,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00032129594189718273,1.1931919992027853,0.8039321169276203,1.7263945801523664,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3816729,3.3076305,0.7281713,0.016773695,6.8896823,43.773144,-413.22772,276.3181
647,379146.4402499674,0.00011032346129951736,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002529271566565297,1.139430538713528,0.8076811860365161,1.4894804192631137,,3.0878892,3.3092093,0.80212754,0.022316944,5.538259,44.37516,-381.71686,230.62541
648,603834.815634818,0.00013819818689013528,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00029511448054387804,1.4626702829252227,0.849874040953744,1.7614575822888303,,2.7559433,3.3179078,0.69910336,0.017306594,9.011563,41.438263,-275.22128,80.30706
649,428798.48682108114,0.00011925288724253091,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00027354940655149797,1.4500692020764365,0.7327123847085162,1.1389710393050902,,2.257236,3.1455503,0.6975739,0.015612784,5.415557,41.26278,-392.86234,73.170525
650,335859.05116799264,8.099837015314808e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002480992323642151,1.4691501147815416,0.8381137797819931,1.1513173410949187,,2.7115378,3.3410342,0.80425245,0.0256872,7.2571263,43.986713,-186.00949,384.4106
651,676941.5331784431,0.00011655250001088688,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003352211063177328,1.0398722910808282,0.692469064616986,1.7518833701298928,,2.4289718,3.2763014,0.7306466,0.017768342,10.600042,42.66129,-241.32867,98.92844
652,602862.1203888061,8.523481531614147e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00026415584059437267,1.6311070227485587,0.5178539672951251,1.4860179473742674,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9529486,3.2807813,0.73654634,0.020768324,8.766664,41.91925,-360.2299,253.21605
653,484189.10464672826,0.00010588117932031588,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003084287244822335,1.6336573660795017,0.6945036123854238,1.6232280216908896,pism_g450m_frontretreat_calfin_1972_2019.nc,2.209343,3.3668392,0.74086744,0.017215446,6.6762757,42.176067,-445.0048,172.84753
654,589626.944824023,9.693654745848601e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002510199638385548,1.5181871642195572,0.7247713424387769,1.196252858274221,,2.9569619,3.3330421,0.7546751,0.017911915,10.096848,43.806793,-440.27847,339.62982
655,544770.566731687,0.00010754665855175095,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00030006672028229993,1.0685112415994094,0.6505977151973474,1.365712868459827,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6768897,3.3275867,0.7409392,0.0280102,7.974327,44.16235,-272.83652,730.2896
656,534869.4110333445,0.00013471261182517374,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002829395003651089,1.447257519116956,0.5829669738045284,1.6906422032013169,,2.3450215,3.3319612,0.80378693,0.017219236,5.588913,43.763027,-421.79892,244.4915
657,560468.222207487,0.00010650975882184276,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003038688044643989,1.476723602670623,0.4801119475299476,1.7727141988665536,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9752426,3.373668,0.8766159,0.018299753,7.4738827,43.878105,-340.05685,210.54662
658,647083.2142718087,0.00010438737704613257,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003195178762430765,1.2452848807557015,0.41788732389423844,1.5449734926988,,2.8467917,3.3028893,0.63064307,0.019567108,9.142017,43.45255,-350.1709,277.16483
659,643142.5171151254,0.00014252033621695097,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00032093122945711037,1.0492419435860678,0.43540039131365005,1.7291552571860456,pism_g450m_frontretreat_calfin_1972_2019.nc,3.036836,3.26949,0.75715154,0.02307346,5.061281,42.523308,-301.81088,318.7183
660,522683.36918483756,9.546274262973649e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003315595327476954,1.3109609120382273,0.4945470278995622,1.4230097136581548,,2.3968353,3.3408444,0.83870316,0.01817777,8.492073,41.363327,-320.10968,228.87538
661,638119.5972942073,8.289748449245438e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024342018324895323,1.684637539378937,0.4622571283601186,1.6699528381994297,,2.6477535,3.3372998,0.83251727,0.01416201,5.4537416,44.384342,-517.16205,222.7845
662,328823.98106636305,9.37295745363166e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002500419285827521,1.242012245606503,0.738851476603374,1.2622032795963651,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3680584,3.351942,0.89195967,0.015567906,8.9430485,43.46626,-356.46024,184.44951
663,448220.6966941431,0.0001314887180289566,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003356840213338701,1.6073575702522023,0.8201118113557551,1.6865930526119834,pism_g450m_frontretreat_calfin_1972_2019.nc,2.0846603,3.2556307,0.8088666,0.01605976,6.4991574,42.64108,-423.38464,275.43228
664,322476.5811340984,0.0001371384949347479,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003292153946859482,1.0391270195960927,0.5904534906436751,1.4050561852344778,pism_g450m_frontretreat_calfin_1972_2019.nc,2.455786,3.335609,0.83997625,0.01727196,9.973526,42.584682,-321.1823,249.9317
665,545308.3639908598,0.00010573632937092193,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003483280978782938,1.1885574645503045,0.33201557616376154,1.5217580989155712,,2.8370452,3.3405554,0.8408202,0.020630041,6.9913263,43.169804,-282.86066,219.2213
666,678856.3041020847,8.875448657630901e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033018117404670676,1.6207296666344044,0.3492639523292827,1.6434704699894023,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5384746,3.262798,0.6737001,0.01944098,9.7365465,42.62347,-289.52393,169.16473
667,775177.398045609,0.00011546917659581351,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002860142464040627,1.0346463648553674,0.35601833471772915,1.7354439800036179,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5232334,3.2842376,0.81230974,0.019385818,8.4026165,41.076458,-191.8773,144.03302
668,425290.87135481427,0.00010822893847918982,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002456418256856615,1.3384125908079851,0.4119434074324886,1.4984666449247594,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7908382,3.3084445,0.83318317,0.019799689,6.669893,44.49057,-377.25568,219.48482
669,665943.2291788054,0.0001103848319116072,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00029300201777883054,1.2590425061393102,0.5036138791351862,1.149353159339475,pism_g450m_frontretreat_calfin_1972_2019.nc,2.510245,3.3111963,0.8824771,0.0148195075,6.6170106,44.222946,-299.34494,109.257614
670,700938.619137115,0.000119706870214635,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003423976982834931,1.055204980861417,0.7393627367458694,1.6873121876842703,pism_g450m_frontretreat_calfin_1972_2019.nc,2.281072,3.2461746,0.6068481,0.015273895,6.6070547,44.438705,-454.9055,273.5042
671,514909.79588217643,9.538407263804678e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00034219036895490014,1.522336826159368,0.4307788136655655,1.4218632939366738,,2.1194406,3.3384197,0.7824195,0.019072017,5.6976967,43.881477,-423.33685,224.34334
672,730486.3832626771,9.614451915884213e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003056176762748816,1.6948566801694993,0.8339528974265067,1.5623140500537143,,2.3301084,3.3470805,0.6979035,0.017511064,7.6387973,44.260815,-560.02496,228.14203
673,782237.161859489,0.00010196623926844783,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00027082559367628954,1.2637907486540212,0.5235868855759338,1.4304233436726816,pism_g450m_frontretreat_calfin_1972_2019.nc,2.268315,3.313659,0.72332853,0.018684028,6.0029783,40.97857,-463.47824,349.67294
674,416739.0330004527,9.127865860581611e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00024381743155413345,1.2134419827603038,0.8283161121492859,1.7741463094324708,,2.6606617,3.3173912,0.73478276,0.019868573,5.250335,42.239735,-418.59717,299.06754
675,337274.10446418426,9.653217614932186e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002482158601033011,1.2613839470624604,0.43979852610583436,1.5299937821469853,,2.7254288,3.2891407,0.6402437,0.018682793,6.9854198,43.598125,-400.60098,287.4115
676,728068.3631792266,0.00013514101087034203,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002743107546703508,1.422379081554238,0.4543043335117079,1.355982995210437,,2.1998436,3.3151016,0.62760526,0.01740347,11.826152,42.35398,-428.7567,352.7835
677,493830.3262212031,7.564628336730476e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003267807471958781,1.3716898052527597,0.8102386643251636,1.469728225039184,pism_g450m_frontretreat_calfin_1972_2019.nc,3.1297393,3.3692157,0.6959191,0.022407308,11.560823,41.67646,-250.38966,329.5659
678,563496.7731847706,0.00011645267956922304,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00031311482705958084,1.150967380175414,0.7900361193927448,1.1256927091093827,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0545962,3.3290243,0.6618431,0.01937721,6.0321403,43.300594,-446.65646,288.2285
679,724819.9502182505,9.39285964434681e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.000350994034345429,1.380424330324541,0.3402981515484038,1.1019055747736621,,2.4177732,3.3295429,0.6485895,0.019844133,12.878985,43.26773,-312.44724,168.33195
680,716543.2027167447,0.0001491409683584925,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002535556346745987,1.6387104918018804,0.7165219690806676,1.2155928236707754,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3294713,3.321088,0.7002154,0.013915644,10.196308,41.721664,-399.4294,239.46738
681,426509.3678572012,0.00010101108382956895,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003595554843339744,1.5876173201381583,0.7549598572270462,1.561872428802493,,2.26599,3.3879938,0.87474537,0.020930946,12.264785,41.735558,-306.45584,446.95212
682,376633.1602063356,9.243519259227686e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00028823648771847236,1.1872630174807117,0.3209293916647821,1.2288983975624452,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6633608,3.2842727,0.6780583,0.015879843,7.2065797,43.952034,-388.28418,175.94055
683,539540.887937885,9.140292911300195e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00026813582725506845,1.0529726149052019,0.5720487176025774,1.5730807435344356,pism_g450m_frontretreat_calfin_1972_2019.nc,1.9632185,3.230617,0.65616804,0.01631533,6.6035194,44.216972,-379.17908,362.1946
684,608838.0721587363,0.0001369638853239954,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00029674572328555125,1.4376204103143777,0.6192527891181472,1.5660477228483205,pism_g450m_frontretreat_calfin_1972_2019.nc,2.450532,3.2769408,0.74948907,0.016445791,5.6770554,42.968193,-402.47903,237.07207
685,361381.01561350597,9.7098304700642e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003173971607623019,1.6198942276940538,0.31538189312919535,1.4964488416176456,pism_g450m_frontretreat_calfin_1972_2019.nc,2.206607,3.3645334,0.83554804,0.016642889,9.438779,42.833126,-438.11362,368.13608
686,795083.9383821888,0.00012292037450274205,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00024034747705788706,1.1835181756685305,0.580533937572664,1.5054520933479187,pism_g450m_frontretreat_calfin_1972_2019.nc,2.1945975,3.3301733,0.7679853,0.01606355,7.9460864,42.53038,-482.18283,128.7457
687,535690.0961536879,9.48913150319424e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002615987206157919,1.438962588878725,0.5597765921159903,1.6394296349971782,,2.520532,3.2314134,0.7128892,0.014701296,8.035112,44.031006,-298.22086,41.770023
688,477170.0844948748,9.037205562723106e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003537005321967351,1.6706710197237271,0.4808752333766837,1.352443162505582,,2.5316782,3.2478964,0.63475496,0.015549594,12.304051,43.758766,-344.27255,227.49672
689,398958.8283338784,0.00012645192576984574,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00035468052064612063,1.0087264474681001,0.6507280503297657,1.5702738567509413,,2.9976237,3.3072603,0.74802953,0.017780576,7.4559827,42.30282,-398.33276,473.63037
690,585502.3679698228,7.908843058252778e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.000277737623981786,1.2036746340465514,0.3393117802686105,1.528455417811134,,2.3687792,3.2757192,0.76793504,0.014105081,8.876843,44.66353,-301.4629,261.46976
691,640081.7641538848,0.00014260189451530245,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00025677978234505403,1.3252343880552109,0.3373649379488936,1.4478694874991973,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0380986,3.3743637,0.8742051,0.02048236,7.053601,40.600853,-271.9542,190.58955
692,668429.8498170129,0.0001419167916834,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.000254897331183083,1.662610922841043,0.4973206036841881,1.1423741416458684,,2.5123796,3.227036,0.6291198,0.016676469,8.394796,41.0514,-313.0982,120.850945
693,557714.8666152059,8.648510002746778e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030021590182720547,1.6348743333287772,0.4721082711235531,1.2531103236356984,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0943,3.3605707,0.7433652,0.021160066,9.418963,41.04361,-229.3596,150.06049
694,655798.631585698,0.00012225031449048375,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002960198852508514,1.212008889095755,0.4674490873033822,1.1198786614127516,,2.492752,3.2901497,0.5783918,0.015840895,7.3386326,42.880978,-472.24606,182.89827
695,482136.0121954058,0.0001474667217445733,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00027693027780319125,1.0317612565403071,0.8159609839119539,1.5351799867223164,,2.3895528,3.2641695,0.77171254,0.02445191,7.0757065,40.186413,-221.92778,229.51823
696,768689.8757966126,7.579424857813124e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003270476016425135,1.4951213033702375,0.4833036370640976,1.7566418872934684,pism_g450m_frontretreat_calfin_1972_2019.nc,1.8865848,3.2945123,0.8003979,0.018004708,6.36396,42.47821,-280.44785,229.54382
697,584715.858809016,0.00014904765375394613,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002740121929911013,1.650606331839187,0.4749903259974906,1.407964982196061,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8147936,3.337616,0.7491083,0.020555869,7.3202047,41.793327,-429.06152,225.25833
698,561699.6910591879,0.000145251506786857,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002716681428793794,1.6238162248778145,0.7492354843593264,1.317579545712521,,2.997613,3.306216,0.7204177,0.020723043,8.022379,42.69461,-335.6848,163.684
699,370230.0186878605,0.00010999919125679172,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002725643163775941,1.421371522793248,0.3720872811833058,1.2251062663765457,,3.048795,3.28379,0.7595584,0.021619318,7.876947,43.860813,-265.9463,182.73375
700,610780.5556862148,8.54951403038137e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031991685710412287,1.392244914710249,0.6073373461652546,1.6521827318822258,pism_g450m_frontretreat_calfin_1972_2019.nc,3.014966,3.2951102,0.76252335,0.01595373,7.5189123,42.7584,-456.27536,290.23984
701,503327.21425469837,0.0001373505115748851,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.000321009455871304,1.4428243896847077,0.5925452280663293,1.175187865559287,,2.1801538,3.3021605,0.7148673,0.01461137,5.4249063,42.423775,-456.8165,264.87363
702,587979.1172513822,8.747550283490835e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002411914910720886,1.1839185278109572,0.41611649882089174,1.1129162557856223,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7016098,3.3419583,0.7939582,0.0246535,5.122278,40.76728,-297.1894,440.39322
703,710681.918145054,0.00010308798530115827,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002506382895517121,1.4104790167699937,0.6774871876144956,1.4598905092273151,,2.5863044,3.268186,0.89365244,0.018664608,7.5290384,43.503036,-320.37268,216.44806
704,377491.027559776,9.447029769579917e-05,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.000325564048212022,1.5512838796870883,0.7827618912726355,1.35326073275319,,2.762285,3.3108945,0.6921348,0.01915058,7.2834196,41.055405,-375.65567,297.78745
705,516335.3286235287,7.534984274688928e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002421456412805522,1.4809678342132018,0.41996580333805106,1.7103382631420483,pism_g450m_frontretreat_calfin_1972_2019.nc,1.8188425,3.276389,0.79665446,0.019299943,7.8853145,40.63024,-241.44722,242.8787
706,795793.3976576531,9.113058883682575e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00033925613089904705,1.0239782902494898,0.48478898006563953,1.4551510851627767,,2.4829667,3.350529,0.79013467,0.020773105,6.8735743,40.89512,-335.81946,223.74
707,637035.5611936003,0.0001403128670346774,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00025349356539605347,1.4599043622378423,0.47384852905845615,1.4765520153090075,,2.5912051,3.2784834,0.6969365,0.02372881,5.0172615,44.00468,-322.46686,218.88664
708,313190.00983901665,7.760570500553717e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030775753787588085,1.416464250354207,0.32443924350166775,1.3130808813235602,,2.7600174,3.3347719,0.850927,0.018627439,5.819853,43.733265,-377.138,313.47235
709,533845.0025251559,9.718795193956232e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003517320990503354,1.281791022972382,0.5848518582853481,1.1082439216055051,,2.7126527,3.323743,0.8175581,0.018119952,5.997971,43.297188,-290.71783,175.51859
710,736390.0229723364,9.562539515989942e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00033738780334626806,1.238598091281045,0.5166938136925542,1.6622585831778829,pism_g450m_frontretreat_calfin_1972_2019.nc,2.919507,3.303872,0.74700814,0.0208137,7.7983313,43.35148,-327.06317,240.17952
711,418036.89763117605,0.00014116536085728417,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002669796082469627,1.4459974408538951,0.39742651837172216,1.4734033069795798,,2.760743,3.3098378,0.83153206,0.01984753,6.917171,44.359024,-462.0622,346.1844
712,368217.9565586337,0.00011252804957799062,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024885006738031395,1.0615551839661457,0.5315699804209147,1.2937702822445258,,2.9237955,3.2963815,0.77843237,0.016895192,8.6640415,42.690342,-359.76712,115.21551
713,369065.38820655434,0.0001238965160132817,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030819813041276683,1.675478298493327,0.5551663653722114,1.1300072124449714,,2.8531318,3.3149302,0.8519846,0.019765511,5.156437,42.404613,-372.90222,212.40334
